case_study,brf,max_eval,prob_pas,q_indicator,value
train-ticket,moc_1.64,72,00,GSPREAD,0.09483855293084464
train-ticket,moc_1.64,82,95,IGD+,0.09050626430175435
train-ticket,moc_1.64,82,95,IGD+,0.08943513055741363
train-ticket,moc_1.64,82,95,IGD+,0.05568936949257224
train-ticket,moc_1.64,82,95,EP,0.2629255989911728
train-ticket,moc_1.64,82,95,EP,0.25208425240356824
train-ticket,moc_1.64,82,95,EP,0.1651954602774275
train-ticket,moc_1.64,82,95,HV,0.600913844159163
train-ticket,moc_1.64,82,95,HV,0.5782797106815202
train-ticket,moc_1.64,82,95,HV,0.7043900209564021
train-ticket,moc_1.64,82,95,GSPREAD,0.37973922747890965
train-ticket,moc_1.64,82,95,GSPREAD,0.4460417443195882
train-ticket,moc_1.64,82,95,GSPREAD,0.3967176166966324
train-ticket,moc_1.64,82,80,IGD+,0.24294261897509573
train-ticket,moc_1.64,82,80,IGD+,0.06952801414847305
train-ticket,moc_1.64,82,80,IGD+,0.0744232980486824
train-ticket,moc_1.64,82,80,EP,0.5228642971365567
train-ticket,moc_1.64,82,80,EP,0.16151146232819197
train-ticket,moc_1.64,82,80,EP,0.35867723979823823
train-ticket,moc_1.64,82,80,HV,0.2808622285655947
train-ticket,moc_1.64,82,80,HV,0.645120704098532
train-ticket,moc_1.64,82,80,HV,0.4987234749048998
train-ticket,moc_1.64,82,80,GSPREAD,0.43096811341333296
train-ticket,moc_1.64,82,80,GSPREAD,0.4028580448702118
train-ticket,moc_1.64,82,80,GSPREAD,0.5130913980435194
train-ticket,moc_1.64,82,55,IGD+,0.21142132643647257
train-ticket,moc_1.64,82,55,IGD+,0.05822285539354807
train-ticket,moc_1.64,82,55,IGD+,0.09078350300927565
train-ticket,moc_1.64,82,55,EP,0.3355365672408973
train-ticket,moc_1.64,82,55,EP,0.1752837326607819
train-ticket,moc_1.64,82,55,EP,0.24098108330371865
train-ticket,moc_1.64,82,55,HV,0.4146753705456403
train-ticket,moc_1.64,82,55,HV,0.7187771276643888
train-ticket,moc_1.64,82,55,HV,0.5982115220764042
train-ticket,moc_1.64,82,55,GSPREAD,0.27317910106133514
train-ticket,moc_1.64,82,55,GSPREAD,0.5299879879941798
train-ticket,moc_1.64,82,55,GSPREAD,0.3921852677689211
train-ticket,moc_1.64,82,00,IGD+,0.14643449826879923
train-ticket,moc_1.64,82,00,IGD+,0.1250524475220038
train-ticket,moc_1.64,82,00,IGD+,0.11646187219628679
train-ticket,moc_1.64,82,00,EP,0.3273710751612898
train-ticket,moc_1.64,82,00,EP,0.2686002522068097
train-ticket,moc_1.64,82,00,EP,0.4284467321482066
train-ticket,moc_1.64,82,00,HV,0.4589211063153579
train-ticket,moc_1.64,82,00,HV,0.4912755411703651
train-ticket,moc_1.64,82,00,HV,0.435673586944862
train-ticket,moc_1.64,82,00,GSPREAD,0.4780012193759168
train-ticket,moc_1.64,82,00,GSPREAD,0.7453697203298745
train-ticket,moc_1.64,82,00,GSPREAD,0.5306781957152719
train-ticket,moc_1.64,102,95,IGD+,0.0886685949767089
train-ticket,moc_1.64,102,95,IGD+,0.28613761145061717
train-ticket,moc_1.64,102,95,IGD+,0.46402268469991503
train-ticket,moc_1.64,102,95,EP,0.24688843064854316
train-ticket,moc_1.64,102,95,EP,0.4862659307589755
train-ticket,moc_1.64,102,95,EP,0.6103404791929382
train-ticket,moc_1.64,102,95,HV,0.5399248919025017
train-ticket,moc_1.64,102,95,HV,0.24297613515850255
train-ticket,moc_1.64,102,95,HV,0.095406726902541
train-ticket,moc_1.64,102,95,GSPREAD,0.8977554434276267
train-ticket,moc_1.64,102,95,GSPREAD,0.17195993939215498
train-ticket,moc_1.64,102,95,GSPREAD,0.059725367270667816
train-ticket,moc_1.64,102,80,IGD+,0.28148350211553613
train-ticket,moc_1.64,102,80,IGD+,0.09864302349853543
train-ticket,moc_1.64,102,80,IGD+,0.167534124162122
train-ticket,moc_1.64,102,80,EP,0.5649706684065247
train-ticket,moc_1.64,102,80,EP,0.24667690653302968
train-ticket,moc_1.64,102,80,EP,0.37551588497393684
train-ticket,moc_1.64,102,80,HV,0.1944815086904904
train-ticket,moc_1.64,102,80,HV,0.5316265087304606
train-ticket,moc_1.64,102,80,HV,0.3851340168529752
train-ticket,moc_1.64,102,80,GSPREAD,0.40007605547618513
train-ticket,moc_1.64,102,80,GSPREAD,0.21110285043727003
train-ticket,moc_1.64,102,80,GSPREAD,0.4143281249080832
train-ticket,moc_1.64,102,55,IGD+,0.17841397692489697
train-ticket,moc_1.64,102,55,IGD+,0.18730624981561217
train-ticket,moc_1.64,102,55,IGD+,0.18199302409761559
train-ticket,moc_1.64,102,55,EP,0.3642971051015751
train-ticket,moc_1.64,102,55,EP,0.34855973272391805
train-ticket,moc_1.64,102,55,EP,0.33795712484237084
train-ticket,moc_1.64,102,55,HV,0.3699170315561791
train-ticket,moc_1.64,102,55,HV,0.4914132823154377
train-ticket,moc_1.64,102,55,HV,0.45941945258500627
train-ticket,moc_1.64,102,55,GSPREAD,0.2651078685414049
train-ticket,moc_1.64,102,55,GSPREAD,0.1495067252842223
train-ticket,moc_1.64,102,55,GSPREAD,0.1551785717522732
train-ticket,moc_1.64,102,00,IGD+,0.022053366439658967
train-ticket,moc_1.64,102,00,IGD+,0.13652481549993356
train-ticket,moc_1.64,102,00,IGD+,0.07925361892930803
train-ticket,moc_1.64,102,00,EP,0.11349306431273644
train-ticket,moc_1.64,102,00,EP,0.42704991761300726
train-ticket,moc_1.64,102,00,EP,0.197548211359908
train-ticket,moc_1.64,102,00,HV,0.8326411965195654
train-ticket,moc_1.64,102,00,HV,0.4487385495044627
train-ticket,moc_1.64,102,00,HV,0.6164780826747726
train-ticket,moc_1.64,102,00,GSPREAD,0.5478823014417422
train-ticket,moc_1.64,102,00,GSPREAD,0.12609796390949735
train-ticket,moc_1.64,102,00,GSPREAD,0.1904067548557562
train-ticket,moc_1.23,72,95,IGD+,0.2701462676180646
train-ticket,moc_1.23,72,95,IGD+,0.16321334530338796
train-ticket,moc_1.23,72,95,IGD+,0.13311189286055747
train-ticket,moc_1.23,72,95,EP,0.5922513901191058
train-ticket,moc_1.23,72,95,EP,0.37688981735203614
train-ticket,moc_1.23,72,95,EP,0.32558968089218016
train-ticket,moc_1.23,72,95,HV,0.30328687903838064
train-ticket,moc_1.23,72,95,HV,0.43012473514726657
train-ticket,moc_1.23,72,95,HV,0.5665490160430359
train-ticket,moc_1.23,72,95,GSPREAD,0.7475832332856166
train-ticket,moc_1.23,72,95,GSPREAD,0.1453079146691311
train-ticket,moc_1.23,72,95,GSPREAD,0.14964353621671728
train-ticket,moc_1.23,72,80,IGD+,0.6170821860458156
train-ticket,moc_1.23,72,80,IGD+,0.43280403646318755
train-ticket,moc_1.23,72,80,IGD+,0.4272908442386035
train-ticket,moc_1.23,72,80,EP,0.7560735528986713
train-ticket,moc_1.23,72,80,EP,0.8874553886793303
train-ticket,moc_1.23,72,80,EP,0.7560735528986713
train-ticket,moc_1.23,72,80,HV,0.036675706024254635
train-ticket,moc_1.23,72,80,HV,0.08609338876387651
train-ticket,moc_1.23,72,80,HV,0.11342015558246615
train-ticket,moc_1.23,72,80,GSPREAD,0.5938357404275775
train-ticket,moc_1.23,72,80,GSPREAD,0.3295893014221713
train-ticket,moc_1.23,72,80,GSPREAD,0.44291503220292866
train-ticket,moc_1.23,72,55,IGD+,0.35915066149919894
train-ticket,moc_1.23,72,55,IGD+,0.3300430291336928
train-ticket,moc_1.23,72,55,IGD+,0.6073020670682915
train-ticket,moc_1.23,72,55,EP,0.7224781797757552
train-ticket,moc_1.23,72,55,EP,0.7224970395792778
train-ticket,moc_1.23,72,55,EP,1.06896817316207
train-ticket,moc_1.23,72,55,HV,0.152298690675387
train-ticket,moc_1.23,72,55,HV,0.17428216146106865
train-ticket,moc_1.23,72,55,HV,0.0
train-ticket,moc_1.23,72,55,GSPREAD,0.514121634085498
train-ticket,moc_1.23,72,55,GSPREAD,0.38036555730770655
train-ticket,moc_1.23,72,55,GSPREAD,0.8019198475851471
train-ticket,moc_1.23,72,00,IGD+,0.5088191049262962
train-ticket,moc_1.23,72,00,IGD+,0.399235000319994
train-ticket,moc_1.23,72,00,IGD+,0.36127816510067734
train-ticket,moc_1.23,72,00,EP,0.9033239939630942
train-ticket,moc_1.23,72,00,EP,0.8133108907882046
train-ticket,moc_1.23,72,00,EP,0.7705965609390752
train-ticket,moc_1.23,72,00,HV,0.050740336293177826
train-ticket,moc_1.23,72,00,HV,0.12506029551051906
train-ticket,moc_1.23,72,00,HV,0.15197261655505453
train-ticket,moc_1.23,72,00,GSPREAD,0.40859608136598546
train-ticket,moc_1.23,72,00,GSPREAD,0.48825739733739415
train-ticket,moc_1.23,72,00,GSPREAD,0.36513157993024936
train-ticket,moc_1.23,82,95,IGD+,0.2986016622615891
train-ticket,moc_1.23,82,95,IGD+,0.13655747884919575
train-ticket,moc_1.23,82,95,IGD+,0.3468563352182848
train-ticket,moc_1.23,82,95,EP,0.5327056304040704
train-ticket,moc_1.23,82,95,EP,0.4764611119816634
train-ticket,moc_1.23,82,95,EP,0.7705965609390752
train-ticket,moc_1.23,82,95,HV,0.3931643420683133
train-ticket,moc_1.23,82,95,HV,0.3930975769934706
train-ticket,moc_1.23,82,95,HV,0.174210301201016
train-ticket,moc_1.23,82,95,GSPREAD,0.3594734325059394
train-ticket,moc_1.23,82,95,GSPREAD,0.2766796801455505
train-ticket,moc_1.23,82,95,GSPREAD,0.773163620865152
train-ticket,moc_1.23,82,80,IGD+,0.42925995800566336
train-ticket,moc_1.23,82,80,IGD+,0.3798094248999496
train-ticket,moc_1.23,82,80,IGD+,0.36896502760761773
train-ticket,moc_1.23,82,80,EP,0.887451970551416
train-ticket,moc_1.23,82,80,EP,0.8393335893880959
train-ticket,moc_1.23,82,80,EP,0.6412402485642225
train-ticket,moc_1.23,82,80,HV,0.08701921907599924
train-ticket,moc_1.23,82,80,HV,0.12842099862023032
train-ticket,moc_1.23,82,80,HV,0.1628595707274904
train-ticket,moc_1.23,82,80,GSPREAD,0.5314629484773191
train-ticket,moc_1.23,82,80,GSPREAD,0.6410192697364859
train-ticket,moc_1.23,82,80,GSPREAD,0.8515586424775531
train-ticket,moc_1.23,82,55,IGD+,0.3310623017196211
train-ticket,moc_1.23,82,55,IGD+,0.4315148034992208
train-ticket,moc_1.23,82,55,IGD+,0.35674787285246623
train-ticket,moc_1.23,82,55,EP,0.7705965609390752
train-ticket,moc_1.23,82,55,EP,0.887451970551416
train-ticket,moc_1.23,82,55,EP,0.7705965609390752
train-ticket,moc_1.23,82,55,HV,0.17291244538860046
train-ticket,moc_1.23,82,55,HV,0.07981700037170221
train-ticket,moc_1.23,82,55,HV,0.14606794326276173
train-ticket,moc_1.23,82,55,GSPREAD,0.5437870096576783
train-ticket,moc_1.23,82,55,GSPREAD,0.8132350897100699
train-ticket,moc_1.23,82,55,GSPREAD,0.5426091458964155
train-ticket,moc_1.23,82,00,IGD+,0.5339220309059819
train-ticket,moc_1.23,82,00,IGD+,0.48322000014859157
train-ticket,moc_1.23,82,00,IGD+,0.5514684948637445
train-ticket,moc_1.23,82,00,EP,0.8393335893880959
train-ticket,moc_1.23,82,00,EP,0.8881255056770282
train-ticket,moc_1.23,82,00,EP,1.0203194567682887
train-ticket,moc_1.23,82,00,HV,0.018423896977695732
train-ticket,moc_1.23,82,00,HV,0.06372535223702636
train-ticket,moc_1.23,82,00,HV,0.0
train-ticket,moc_1.23,82,00,GSPREAD,0.19733751290939114
train-ticket,moc_1.23,82,00,GSPREAD,0.34377360047849403
train-ticket,moc_1.23,82,00,GSPREAD,0.7726247858765907
train-ticket,moc_1.23,102,95,IGD+,0.5755252957901669
train-ticket,moc_1.23,102,95,IGD+,0.25042604155574055
train-ticket,moc_1.23,102,95,IGD+,0.4321009820856287
train-ticket,moc_1.23,102,95,EP,1.0419210541949175
train-ticket,moc_1.23,102,95,EP,0.5897696065552589
train-ticket,moc_1.23,102,95,EP,0.828158493832622
train-ticket,moc_1.23,102,95,HV,0.0
train-ticket,moc_1.23,102,95,HV,0.2770629945453738
train-ticket,moc_1.23,102,95,HV,0.10435047613145722
train-ticket,moc_1.23,102,95,GSPREAD,0.6129716525529958
train-ticket,moc_1.23,102,95,GSPREAD,0.3500358638970915
train-ticket,moc_1.23,102,95,GSPREAD,0.37504102032322245
train-ticket,moc_1.23,102,80,IGD+,0.3924900901957343
train-ticket,moc_1.23,102,80,IGD+,0.24549041377924744
train-ticket,moc_1.23,102,80,IGD+,0.40262216092970754
train-ticket,moc_1.23,102,80,EP,0.8393335893880959
train-ticket,moc_1.23,102,80,EP,0.5896280545117971
train-ticket,moc_1.23,102,80,EP,0.8280358015926824
train-ticket,moc_1.23,102,80,HV,0.11162352905200182
train-ticket,moc_1.23,102,80,HV,0.2929672629448489
train-ticket,moc_1.23,102,80,HV,0.11999178358810039
train-ticket,moc_1.23,102,80,GSPREAD,0.2915006149623514
train-ticket,moc_1.23,102,80,GSPREAD,0.7884433804864729
train-ticket,moc_1.23,102,80,GSPREAD,0.6333137089381126
train-ticket,moc_1.23,102,55,IGD+,0.3618064095750655
train-ticket,moc_1.23,102,55,IGD+,0.2314924105497867
train-ticket,moc_1.23,102,55,IGD+,0.3656098812507105
train-ticket,moc_1.23,102,55,EP,0.7223554875358159
train-ticket,moc_1.23,102,55,EP,0.5896280545117971
train-ticket,moc_1.23,102,55,EP,0.8068844277631979
train-ticket,moc_1.23,102,55,HV,0.17292650625635764
train-ticket,moc_1.23,102,55,HV,0.2683485127545768
train-ticket,moc_1.23,102,55,HV,0.14829488032046373
train-ticket,moc_1.23,102,55,GSPREAD,0.6095730592816527
train-ticket,moc_1.23,102,55,GSPREAD,0.5081593563730685
train-ticket,moc_1.23,102,55,GSPREAD,0.40075391844440833
train-ticket,moc_1.23,102,00,IGD+,0.5003941446616939
train-ticket,moc_1.23,102,00,IGD+,0.5772118922561147
train-ticket,moc_1.23,102,00,IGD+,0.3446979356956298
train-ticket,moc_1.23,102,00,EP,0.7225681600881676
train-ticket,moc_1.23,102,00,EP,0.7560735528986713
train-ticket,moc_1.23,102,00,EP,0.7360929261963075
train-ticket,moc_1.23,102,00,HV,0.08741278464230698
train-ticket,moc_1.23,102,00,HV,0.05446011989133261
train-ticket,moc_1.23,102,00,HV,0.1602313713292699
train-ticket,moc_1.23,102,00,GSPREAD,0.39373574336764133
train-ticket,moc_1.23,102,00,GSPREAD,0.3432942784115632
train-ticket,moc_1.23,102,00,GSPREAD,0.5694072612325668
simplified-cocome,moc_1.64,72,95,IGD+,0.20550212537732845
simplified-cocome,moc_1.64,72,95,IGD+,0.13496899024651482
simplified-cocome,moc_1.64,72,95,IGD+,0.136191250203397
simplified-cocome,moc_1.64,72,95,EP,0.564783063248804
simplified-cocome,moc_1.64,72,95,EP,0.3226540837483802
simplified-cocome,moc_1.64,72,95,EP,0.49688362532551267
simplified-cocome,moc_1.64,72,95,HV,0.30909063542902104
simplified-cocome,moc_1.64,72,95,HV,0.4475184304069714
simplified-cocome,moc_1.64,72,95,HV,0.5002630824295237
simplified-cocome,moc_1.64,72,95,GSPREAD,0.5785048518037753
simplified-cocome,moc_1.64,72,95,GSPREAD,0.5138914752986464
simplified-cocome,moc_1.64,72,95,GSPREAD,0.725336919247608
simplified-cocome,moc_1.64,72,80,IGD+,0.07688747036527768
simplified-cocome,moc_1.64,72,80,IGD+,0.3827650283526487
simplified-cocome,moc_1.64,72,80,IGD+,0.05776001823544744
simplified-cocome,moc_1.64,72,80,EP,0.28369296010865747
simplified-cocome,moc_1.64,72,80,EP,0.7649253731343284
simplified-cocome,moc_1.64,72,80,EP,0.18553732531936484
simplified-cocome,moc_1.64,72,80,HV,0.5505683836816292
simplified-cocome,moc_1.64,72,80,HV,0.03868809953231924
simplified-cocome,moc_1.64,72,80,HV,0.61324535575189
simplified-cocome,moc_1.64,72,80,GSPREAD,1.0
simplified-cocome,moc_1.64,72,80,GSPREAD,0.8594154913277855
simplified-cocome,moc_1.64,72,80,GSPREAD,0.14686039583953978
simplified-cocome,moc_1.64,72,55,IGD+,0.09276411044352284
simplified-cocome,moc_1.64,72,55,IGD+,0.20113386041609785
simplified-cocome,moc_1.64,72,55,IGD+,0.36239296301715557
simplified-cocome,moc_1.64,72,55,EP,0.3057704127092663
simplified-cocome,moc_1.64,72,55,EP,0.4669535497644016
simplified-cocome,moc_1.64,72,55,EP,0.6119402985074626
simplified-cocome,moc_1.64,72,55,HV,0.5096704133045474
simplified-cocome,moc_1.64,72,55,HV,0.34299263257216805
simplified-cocome,moc_1.64,72,55,HV,0.167682096700365
simplified-cocome,moc_1.64,72,55,GSPREAD,0.5779837153090476
simplified-cocome,moc_1.64,72,55,GSPREAD,0.5471009289478068
simplified-cocome,moc_1.64,72,55,GSPREAD,1.0
simplified-cocome,moc_1.64,72,00,IGD+,0.07333719683194796
simplified-cocome,moc_1.64,72,00,IGD+,0.08338178683933879
simplified-cocome,moc_1.64,72,00,IGD+,0.0907734644619545
simplified-cocome,moc_1.64,72,00,EP,0.23507462686567168
simplified-cocome,moc_1.64,72,00,EP,0.2453752712478732
simplified-cocome,moc_1.64,72,00,EP,0.3315987936840383
simplified-cocome,moc_1.64,72,00,HV,0.5690798481485293
simplified-cocome,moc_1.64,72,00,HV,0.5757501458052701
simplified-cocome,moc_1.64,72,00,HV,0.5340953596259599
simplified-cocome,moc_1.64,72,00,GSPREAD,0.44904144875397944
simplified-cocome,moc_1.64,72,00,GSPREAD,0.3445969704771336
simplified-cocome,moc_1.64,72,00,GSPREAD,0.38533384666739495
simplified-cocome,moc_1.64,82,95,IGD+,0.10017727458563547
simplified-cocome,moc_1.64,82,95,IGD+,0.07223784837169092
simplified-cocome,moc_1.64,82,95,IGD+,0.11452697449079093
simplified-cocome,moc_1.64,82,95,EP,0.3333333333333333
simplified-cocome,moc_1.64,82,95,EP,0.2703545519284284
simplified-cocome,moc_1.64,82,95,EP,0.30597014925373134
simplified-cocome,moc_1.64,82,95,HV,0.5406639906145029
simplified-cocome,moc_1.64,82,95,HV,0.6210619641838814
simplified-cocome,moc_1.64,82,95,HV,0.5172037912400124
simplified-cocome,moc_1.64,82,95,GSPREAD,0.4227965666195429
simplified-cocome,moc_1.64,82,95,GSPREAD,0.6769401867380469
simplified-cocome,moc_1.64,82,95,GSPREAD,0.7668831201434331
simplified-cocome,moc_1.64,82,80,IGD+,0.027082224394674934
simplified-cocome,moc_1.64,82,80,IGD+,0.03581962742393232
simplified-cocome,moc_1.64,82,80,IGD+,0.45784473551963406
simplified-cocome,moc_1.64,82,80,EP,0.15298507462686564
simplified-cocome,moc_1.64,82,80,EP,0.15298507462686564
simplified-cocome,moc_1.64,82,80,EP,0.5002097120954313
simplified-cocome,moc_1.64,82,80,HV,0.7460171745729354
simplified-cocome,moc_1.64,82,80,HV,0.7113266915319805
simplified-cocome,moc_1.64,82,80,HV,0.2465765629445474
simplified-cocome,moc_1.64,82,80,GSPREAD,0.40100033666872276
simplified-cocome,moc_1.64,82,80,GSPREAD,0.7740513968299456
simplified-cocome,moc_1.64,82,80,GSPREAD,0.15123409758743891
simplified-cocome,moc_1.64,82,55,IGD+,0.16515430494444522
simplified-cocome,moc_1.64,82,55,IGD+,0.3281990087001092
simplified-cocome,moc_1.64,82,55,IGD+,0.2694270005018128
simplified-cocome,moc_1.64,82,55,EP,0.3880597014925372
simplified-cocome,moc_1.64,82,55,EP,0.5322625669686285
simplified-cocome,moc_1.64,82,55,EP,0.6441010002222077
simplified-cocome,moc_1.64,82,55,HV,0.47335945547901526
simplified-cocome,moc_1.64,82,55,HV,0.19477634981564587
simplified-cocome,moc_1.64,82,55,HV,0.30375822731887175
simplified-cocome,moc_1.64,82,55,GSPREAD,0.4147146186031659
simplified-cocome,moc_1.64,82,55,GSPREAD,0.7332919061350256
simplified-cocome,moc_1.64,82,55,GSPREAD,0.4934058347179045
simplified-cocome,moc_1.64,82,00,IGD+,0.411924952263027
simplified-cocome,moc_1.64,82,00,IGD+,0.7553897849787945
simplified-cocome,moc_1.64,82,00,IGD+,0.019206013289697375
simplified-cocome,moc_1.64,82,00,EP,0.6014911491662958
simplified-cocome,moc_1.64,82,00,EP,0.8669154228855721
simplified-cocome,moc_1.64,82,00,EP,0.1160024644958142
simplified-cocome,moc_1.64,82,00,HV,0.21335882044040128
simplified-cocome,moc_1.64,82,00,HV,0.03723559902078554
simplified-cocome,moc_1.64,82,00,HV,0.809421394240124
simplified-cocome,moc_1.64,82,00,GSPREAD,0.3026932285406685
simplified-cocome,moc_1.64,82,00,GSPREAD,1.0
simplified-cocome,moc_1.64,82,00,GSPREAD,0.7305458727074526
simplified-cocome,moc_1.64,102,95,IGD+,0.2134010225633973
simplified-cocome,moc_1.64,102,95,IGD+,0.06620265475164393
simplified-cocome,moc_1.64,102,95,IGD+,0.11472518642101383
simplified-cocome,moc_1.64,102,95,EP,0.3714208155841262
simplified-cocome,moc_1.64,102,95,EP,0.3400931431827352
simplified-cocome,moc_1.64,102,95,EP,0.2966345384897085
simplified-cocome,moc_1.64,102,95,HV,0.4731939038309065
simplified-cocome,moc_1.64,102,95,HV,0.5716874676405443
simplified-cocome,moc_1.64,102,95,HV,0.48058567063038576
simplified-cocome,moc_1.64,102,95,GSPREAD,0.6405271261470241
simplified-cocome,moc_1.64,102,95,GSPREAD,0.36090082411432434
simplified-cocome,moc_1.64,102,95,GSPREAD,0.5384984337982416
simplified-cocome,moc_1.64,102,80,IGD+,0.15133789557811092
simplified-cocome,moc_1.64,102,80,IGD+,0.1053569836902218
simplified-cocome,moc_1.64,102,80,IGD+,0.18128460480031394
simplified-cocome,moc_1.64,102,80,EP,0.41579407171894067
simplified-cocome,moc_1.64,102,80,EP,0.2994907902314987
simplified-cocome,moc_1.64,102,80,EP,0.5163150777596556
simplified-cocome,moc_1.64,102,80,HV,0.4115085219966461
simplified-cocome,moc_1.64,102,80,HV,0.5091226100408011
simplified-cocome,moc_1.64,102,80,HV,0.33488436201982463
simplified-cocome,moc_1.64,102,80,GSPREAD,0.21074004011602931
simplified-cocome,moc_1.64,102,80,GSPREAD,0.6125951626654174
simplified-cocome,moc_1.64,102,80,GSPREAD,0.5313245728937357
simplified-cocome,moc_1.64,102,55,IGD+,0.05826905588080267
simplified-cocome,moc_1.64,102,55,IGD+,0.586663234620354
simplified-cocome,moc_1.64,102,55,IGD+,0.20431587591160247
simplified-cocome,moc_1.64,102,55,EP,0.1766169154228856
simplified-cocome,moc_1.64,102,55,EP,0.686625307010224
simplified-cocome,moc_1.64,102,55,EP,0.5807063822053793
simplified-cocome,moc_1.64,102,55,HV,0.6655117776162762
simplified-cocome,moc_1.64,102,55,HV,0.10139865476788447
simplified-cocome,moc_1.64,102,55,HV,0.3200933144536639
simplified-cocome,moc_1.64,102,55,GSPREAD,0.270129562244922
simplified-cocome,moc_1.64,102,55,GSPREAD,0.24078064404476107
simplified-cocome,moc_1.64,102,55,GSPREAD,0.3697399023547241
simplified-cocome,moc_1.64,102,00,IGD+,0.16443862472217807
simplified-cocome,moc_1.64,102,00,IGD+,0.04203115917385372
simplified-cocome,moc_1.64,102,00,IGD+,0.10149106967241711
simplified-cocome,moc_1.64,102,00,EP,0.5379736499527763
simplified-cocome,moc_1.64,102,00,EP,0.18187901348755303
simplified-cocome,moc_1.64,102,00,EP,0.35947458687928807
simplified-cocome,moc_1.64,102,00,HV,0.37170426828265735
simplified-cocome,moc_1.64,102,00,HV,0.7870631590797187
simplified-cocome,moc_1.64,102,00,HV,0.4960669327636658
simplified-cocome,moc_1.64,102,00,GSPREAD,1.0
simplified-cocome,moc_1.64,102,00,GSPREAD,0.21977375121278553
simplified-cocome,moc_1.64,102,00,GSPREAD,0.24297409588075747
simplified-cocome,moc_1.23,72,95,IGD+,0.09601889560340619
simplified-cocome,moc_1.23,72,95,IGD+,0.3402091319044816
simplified-cocome,moc_1.23,72,95,IGD+,0.3068318677759933
simplified-cocome,moc_1.23,72,95,EP,0.324703533677367
simplified-cocome,moc_1.23,72,95,EP,0.7190916295445573
simplified-cocome,moc_1.23,72,95,EP,0.6430348258706469
simplified-cocome,moc_1.23,72,95,HV,0.5145325230466749
simplified-cocome,moc_1.23,72,95,HV,0.13818526272934997
simplified-cocome,moc_1.23,72,95,HV,0.2614472653300923
simplified-cocome,moc_1.23,72,95,GSPREAD,0.9689786144597918
simplified-cocome,moc_1.23,72,95,GSPREAD,0.6693184906400887
simplified-cocome,moc_1.23,72,95,GSPREAD,0.5515372462552169
simplified-cocome,moc_1.23,72,80,IGD+,0.041472279256217486
simplified-cocome,moc_1.23,72,80,IGD+,0.08232390189247463
simplified-cocome,moc_1.23,72,80,IGD+,0.06331963442777598
simplified-cocome,moc_1.23,72,80,EP,0.18407960199004977
simplified-cocome,moc_1.23,72,80,EP,0.27435912026205095
