case_study,brf,max_eval,prob_pas,q_indicator,value
train-ticket,moc_1.23,72,80,EP,0.347272891615234
train-ticket,moc_1.23,72,80,HV,0.10341877144974322
train-ticket,moc_1.23,72,80,HV,0.36084482055666334
train-ticket,moc_1.23,72,80,HV,0.2850435990627731
train-ticket,moc_1.23,72,80,GSPREAD,0.5139214823725391
train-ticket,moc_1.23,72,80,GSPREAD,0.3088531587950835
train-ticket,moc_1.23,72,80,GSPREAD,0.3779364755332234
train-ticket,moc_1.23,72,55,IGD+,0.11804644626627192
train-ticket,moc_1.23,72,55,IGD+,0.09564441276626057
train-ticket,moc_1.23,72,55,IGD+,0.31283569963964597
train-ticket,moc_1.23,72,55,EP,0.3300653594771242
train-ticket,moc_1.23,72,55,EP,0.39215686274509803
train-ticket,moc_1.23,72,55,EP,0.617140888845575
train-ticket,moc_1.23,72,55,HV,0.34171367169411043
train-ticket,moc_1.23,72,55,HV,0.3802230713281615
train-ticket,moc_1.23,72,55,HV,0.14246473208704014
train-ticket,moc_1.23,72,55,GSPREAD,0.3746292837634853
train-ticket,moc_1.23,72,55,GSPREAD,0.41500757929675847
train-ticket,moc_1.23,72,55,GSPREAD,0.6172938886147469
train-ticket,moc_1.23,72,00,IGD+,0.270907730869399
train-ticket,moc_1.23,72,00,IGD+,0.13800560591381175
train-ticket,moc_1.23,72,00,IGD+,0.15226168332521922
train-ticket,moc_1.23,72,00,EP,0.40387729582356974
train-ticket,moc_1.23,72,00,EP,0.3140504592040817
train-ticket,moc_1.23,72,00,EP,0.3300653594771242
train-ticket,moc_1.23,72,00,HV,0.2108110633428722
train-ticket,moc_1.23,72,00,HV,0.3852514472649469
train-ticket,moc_1.23,72,00,HV,0.3597124392501583
train-ticket,moc_1.23,72,00,GSPREAD,0.30610058863569867
train-ticket,moc_1.23,72,00,GSPREAD,0.37669949896148164
train-ticket,moc_1.23,72,00,GSPREAD,0.25612415596805693
train-ticket,moc_1.23,82,95,IGD+,0.350329941224489
train-ticket,moc_1.23,82,95,IGD+,0.08109153071885528
train-ticket,moc_1.23,82,95,IGD+,0.09500064053033642
train-ticket,moc_1.23,82,95,EP,0.5349283086455918
train-ticket,moc_1.23,82,95,EP,0.46405228758169936
train-ticket,moc_1.23,82,95,EP,0.3300653594771242
train-ticket,moc_1.23,82,95,HV,0.31156763636488133
train-ticket,moc_1.23,82,95,HV,0.4818217191774711
train-ticket,moc_1.23,82,95,HV,0.43980914562791507
train-ticket,moc_1.23,82,95,GSPREAD,0.370566265045188
train-ticket,moc_1.23,82,95,GSPREAD,0.26574846471553076
train-ticket,moc_1.23,82,95,GSPREAD,0.7996871940708593
train-ticket,moc_1.23,82,80,IGD+,0.14973839170250425
train-ticket,moc_1.23,82,80,IGD+,0.10504332728325207
train-ticket,moc_1.23,82,80,IGD+,0.20926582251981374
train-ticket,moc_1.23,82,80,EP,0.39215686274509803
train-ticket,moc_1.23,82,80,EP,0.3214909200113353
train-ticket,moc_1.23,82,80,EP,0.4542483660130719
train-ticket,moc_1.23,82,80,HV,0.32932764224016875
train-ticket,moc_1.23,82,80,HV,0.4053504573011833
train-ticket,moc_1.23,82,80,HV,0.3043349820209655
train-ticket,moc_1.23,82,80,GSPREAD,0.4186389117848867
train-ticket,moc_1.23,82,80,GSPREAD,0.4894013666807807
train-ticket,moc_1.23,82,80,GSPREAD,0.6677278929728947
train-ticket,moc_1.23,82,55,IGD+,0.06461527529325642
train-ticket,moc_1.23,82,55,IGD+,0.1621963634773296
train-ticket,moc_1.23,82,55,IGD+,0.13750547757983933
train-ticket,moc_1.23,82,55,EP,0.3300653594771242
train-ticket,moc_1.23,82,55,EP,0.46405228758169936
train-ticket,moc_1.23,82,55,EP,0.2679738562091503
train-ticket,moc_1.23,82,55,HV,0.4478396355070887
train-ticket,moc_1.23,82,55,HV,0.28608012381291037
train-ticket,moc_1.23,82,55,HV,0.34580049613840086
train-ticket,moc_1.23,82,55,GSPREAD,0.41316614278987357
train-ticket,moc_1.23,82,55,GSPREAD,0.7498163298411704
train-ticket,moc_1.23,82,55,GSPREAD,0.45209884397139516
train-ticket,moc_1.23,82,00,IGD+,0.3259161658122231
train-ticket,moc_1.23,82,00,IGD+,0.15711904296897616
train-ticket,moc_1.23,82,00,IGD+,0.21556696399041636
train-ticket,moc_1.23,82,00,EP,0.5399386026346495
train-ticket,moc_1.23,82,00,EP,0.38430954381403004
train-ticket,moc_1.23,82,00,EP,0.5545066320656636
train-ticket,moc_1.23,82,00,HV,0.15260656393567476
train-ticket,moc_1.23,82,00,HV,0.36567230106717763
train-ticket,moc_1.23,82,00,HV,0.22710541348359645
train-ticket,moc_1.23,82,00,GSPREAD,0.15616636974341597
train-ticket,moc_1.23,82,00,GSPREAD,0.28408123963774684
train-ticket,moc_1.23,82,00,GSPREAD,0.6380715288214437
train-ticket,moc_1.23,102,95,IGD+,0.27655024633998965
train-ticket,moc_1.23,102,95,IGD+,0.0855285281578184
train-ticket,moc_1.23,102,95,IGD+,0.38709824679750715
train-ticket,moc_1.23,102,95,EP,0.5823182600051154
train-ticket,moc_1.23,102,95,EP,0.39215686274509803
train-ticket,moc_1.23,102,95,EP,0.8562091503267973
train-ticket,moc_1.23,102,95,HV,0.18674697773642987
train-ticket,moc_1.23,102,95,HV,0.4958830375382989
train-ticket,moc_1.23,102,95,HV,0.09953839053062506
train-ticket,moc_1.23,102,95,GSPREAD,0.4824139237486712
train-ticket,moc_1.23,102,95,GSPREAD,0.3530359107303661
train-ticket,moc_1.23,102,95,GSPREAD,0.31323064862312505
train-ticket,moc_1.23,102,80,IGD+,0.16209669840424112
train-ticket,moc_1.23,102,80,IGD+,0.049079990670818543
train-ticket,moc_1.23,102,80,IGD+,0.09032618485712364
train-ticket,moc_1.23,102,80,EP,0.4019607843137255
train-ticket,moc_1.23,102,80,EP,0.2581699346405229
train-ticket,moc_1.23,102,80,EP,0.3069452424626192
train-ticket,moc_1.23,102,80,HV,0.2991790240233848
train-ticket,moc_1.23,102,80,HV,0.5871652319245214
train-ticket,moc_1.23,102,80,HV,0.4289627912533443
train-ticket,moc_1.23,102,80,GSPREAD,0.21950966944362035
train-ticket,moc_1.23,102,80,GSPREAD,0.667214825469234
train-ticket,moc_1.23,102,80,GSPREAD,0.4806033002388767
train-ticket,moc_1.23,102,55,IGD+,0.26486989961203194
train-ticket,moc_1.23,102,55,IGD+,0.09491427103736719
train-ticket,moc_1.23,102,55,IGD+,0.047244286403324516
train-ticket,moc_1.23,102,55,EP,0.5261437908496732
train-ticket,moc_1.23,102,55,EP,0.27702057957012777
train-ticket,moc_1.23,102,55,EP,0.27971326846847744
train-ticket,moc_1.23,102,55,HV,0.24279253494782782
train-ticket,moc_1.23,102,55,HV,0.47349187958530836
train-ticket,moc_1.23,102,55,HV,0.5202485358803925
train-ticket,moc_1.23,102,55,GSPREAD,0.5651794086611326
train-ticket,moc_1.23,102,55,GSPREAD,0.47759194440665353
train-ticket,moc_1.23,102,55,GSPREAD,0.27042436374602896
train-ticket,moc_1.23,102,00,IGD+,0.30845880116947777
train-ticket,moc_1.23,102,00,IGD+,0.5804682452122067
train-ticket,moc_1.23,102,00,IGD+,0.2292844799526743
train-ticket,moc_1.23,102,00,EP,0.4744193116568825
train-ticket,moc_1.23,102,00,EP,0.7482852923568655
train-ticket,moc_1.23,102,00,EP,0.5359477124183007
train-ticket,moc_1.23,102,00,HV,0.22980601700977535
train-ticket,moc_1.23,102,00,HV,0.0
train-ticket,moc_1.23,102,00,HV,0.1943940394831218
train-ticket,moc_1.23,102,00,GSPREAD,0.47231270230332456
train-ticket,moc_1.23,102,00,GSPREAD,0.29697049587178803
train-ticket,moc_1.23,102,00,GSPREAD,0.48240633238613284
simplified-cocome,moc_1.64,72,95,IGD+,0.25984348072007046
simplified-cocome,moc_1.64,72,95,IGD+,0.174697536354789
simplified-cocome,moc_1.64,72,95,IGD+,0.20650867423589817
simplified-cocome,moc_1.64,72,95,EP,0.5770654970325465
simplified-cocome,moc_1.64,72,95,EP,0.3446345549328768
simplified-cocome,moc_1.64,72,95,EP,0.41541914949590003
simplified-cocome,moc_1.64,72,95,HV,0.19609332404144064
simplified-cocome,moc_1.64,72,95,HV,0.2717228004567447
simplified-cocome,moc_1.64,72,95,HV,0.24972903958602105
simplified-cocome,moc_1.64,72,95,GSPREAD,0.5107317491688359
simplified-cocome,moc_1.64,72,95,GSPREAD,0.45633067786841786
simplified-cocome,moc_1.64,72,95,GSPREAD,0.7828599523695069
simplified-cocome,moc_1.64,72,80,IGD+,0.1511996668307212
simplified-cocome,moc_1.64,72,80,IGD+,0.4378835424774331
simplified-cocome,moc_1.64,72,80,IGD+,0.1395093515211596
simplified-cocome,moc_1.64,72,80,EP,0.4285714285714286
simplified-cocome,moc_1.64,72,80,EP,0.6852497096399535
simplified-cocome,moc_1.64,72,80,EP,0.41811846689895477
simplified-cocome,moc_1.64,72,80,HV,0.31324468305732767
simplified-cocome,moc_1.64,72,80,HV,0.017529826628322982
simplified-cocome,moc_1.64,72,80,HV,0.3507935115416143
simplified-cocome,moc_1.64,72,80,GSPREAD,1.0
simplified-cocome,moc_1.64,72,80,GSPREAD,0.8862540688683673
simplified-cocome,moc_1.64,72,80,GSPREAD,0.3716603306832786
simplified-cocome,moc_1.64,72,55,IGD+,0.1607201720183118
simplified-cocome,moc_1.64,72,55,IGD+,0.28229336473644073
simplified-cocome,moc_1.64,72,55,IGD+,0.43809005639877907
simplified-cocome,moc_1.64,72,55,EP,0.47619047619047616
simplified-cocome,moc_1.64,72,55,EP,0.5249854893387563
simplified-cocome,moc_1.64,72,55,EP,0.8281068524970964
simplified-cocome,moc_1.64,72,55,HV,0.2989413675970801
simplified-cocome,moc_1.64,72,55,HV,0.16725225141895303
simplified-cocome,moc_1.64,72,55,HV,0.07075715371993783
simplified-cocome,moc_1.64,72,55,GSPREAD,0.5776491094740674
simplified-cocome,moc_1.64,72,55,GSPREAD,0.5855598290016769
simplified-cocome,moc_1.64,72,55,GSPREAD,1.0
simplified-cocome,moc_1.64,72,00,IGD+,0.1283517772071284
simplified-cocome,moc_1.64,72,00,IGD+,0.11961134895151523
simplified-cocome,moc_1.64,72,00,IGD+,0.12045561246996697
simplified-cocome,moc_1.64,72,00,EP,0.47619047619047616
simplified-cocome,moc_1.64,72,00,EP,0.25799329757208167
simplified-cocome,moc_1.64,72,00,EP,0.36587720539074364
simplified-cocome,moc_1.64,72,00,HV,0.3489722648150601
simplified-cocome,moc_1.64,72,00,HV,0.35332970754907034
simplified-cocome,moc_1.64,72,00,HV,0.3478259321441992
simplified-cocome,moc_1.64,72,00,GSPREAD,0.4539199510611574
simplified-cocome,moc_1.64,72,00,GSPREAD,0.3576325642108701
simplified-cocome,moc_1.64,72,00,GSPREAD,0.7909961327185643
simplified-cocome,moc_1.64,82,95,IGD+,0.19353122903971362
simplified-cocome,moc_1.64,82,95,IGD+,0.11661899523326574
simplified-cocome,moc_1.64,82,95,IGD+,0.23909234024076717
simplified-cocome,moc_1.64,82,95,EP,0.5714285714285715
simplified-cocome,moc_1.64,82,95,EP,0.2972683719594836
simplified-cocome,moc_1.64,82,95,EP,0.41811846689895477
simplified-cocome,moc_1.64,82,95,HV,0.28157842286014073
simplified-cocome,moc_1.64,82,95,HV,0.3827879664128182
simplified-cocome,moc_1.64,82,95,HV,0.24287692961309473
simplified-cocome,moc_1.64,82,95,GSPREAD,0.45494859819609784
simplified-cocome,moc_1.64,82,95,GSPREAD,0.45884717782445195
simplified-cocome,moc_1.64,82,95,GSPREAD,0.9604738642939261
simplified-cocome,moc_1.64,82,80,IGD+,0.100609824818217
simplified-cocome,moc_1.64,82,80,IGD+,0.11856445764794088
simplified-cocome,moc_1.64,82,80,IGD+,1.2954569193582877
simplified-cocome,moc_1.64,82,80,EP,0.3995354239256678
simplified-cocome,moc_1.64,82,80,EP,0.3995354239256678
simplified-cocome,moc_1.64,82,80,EP,1.4885168622703022
simplified-cocome,moc_1.64,82,80,HV,0.43545067995705894
simplified-cocome,moc_1.64,82,80,HV,0.405985513461935
simplified-cocome,moc_1.64,82,80,HV,0.0
simplified-cocome,moc_1.64,82,80,GSPREAD,0.40260113408959675
simplified-cocome,moc_1.64,82,80,GSPREAD,0.7679628716123006
simplified-cocome,moc_1.64,82,80,GSPREAD,0.24537131536580928
simplified-cocome,moc_1.64,82,55,IGD+,0.24080171980233056
simplified-cocome,moc_1.64,82,55,IGD+,0.422440355879616
simplified-cocome,moc_1.64,82,55,IGD+,0.35831319665419176
simplified-cocome,moc_1.64,82,55,EP,0.44933835278061524
simplified-cocome,moc_1.64,82,55,EP,0.7363530778164925
simplified-cocome,moc_1.64,82,55,EP,0.6489014730922987
simplified-cocome,moc_1.64,82,55,HV,0.1782422229118309
simplified-cocome,moc_1.64,82,55,HV,0.083882344101292
simplified-cocome,moc_1.64,82,55,HV,0.12452635931398055
simplified-cocome,moc_1.64,82,55,GSPREAD,0.6127091150873144
simplified-cocome,moc_1.64,82,55,GSPREAD,0.5710014682682008
simplified-cocome,moc_1.64,82,55,GSPREAD,0.6492276145212665
simplified-cocome,moc_1.64,82,00,IGD+,0.512877894777586
simplified-cocome,moc_1.64,82,00,IGD+,1.736023004979301
simplified-cocome,moc_1.64,82,00,IGD+,0.062486276825986675
simplified-cocome,moc_1.64,82,00,EP,0.8480352666393611
simplified-cocome,moc_1.64,82,00,EP,1.824378216489523
simplified-cocome,moc_1.64,82,00,EP,0.19047619047619047
simplified-cocome,moc_1.64,82,00,HV,0.04941942548313458
simplified-cocome,moc_1.64,82,00,HV,0.0
simplified-cocome,moc_1.64,82,00,HV,0.5032605597438433
simplified-cocome,moc_1.64,82,00,GSPREAD,0.28360720354575036
simplified-cocome,moc_1.64,82,00,GSPREAD,1.0
simplified-cocome,moc_1.64,82,00,GSPREAD,0.6235830025920552
simplified-cocome,moc_1.64,102,95,IGD+,0.35561375181188104
simplified-cocome,moc_1.64,102,95,IGD+,0.10340193362643764
simplified-cocome,moc_1.64,102,95,IGD+,0.17034122053171855
simplified-cocome,moc_1.64,102,95,EP,0.8315911730545877
simplified-cocome,moc_1.64,102,95,EP,0.37357029361914995
simplified-cocome,moc_1.64,102,95,EP,0.3342110842720219
simplified-cocome,moc_1.64,102,95,HV,0.11417188005870471
simplified-cocome,moc_1.64,102,95,HV,0.38137589252115756
simplified-cocome,moc_1.64,102,95,HV,0.29374328116832926
simplified-cocome,moc_1.64,102,95,GSPREAD,0.7165925504466781
simplified-cocome,moc_1.64,102,95,GSPREAD,0.3473677781714586
simplified-cocome,moc_1.64,102,95,GSPREAD,0.8405131200369785
simplified-cocome,moc_1.64,102,80,IGD+,0.21350899518080196
simplified-cocome,moc_1.64,102,80,IGD+,0.18326012990553175
simplified-cocome,moc_1.64,102,80,IGD+,0.24476904938866087
simplified-cocome,moc_1.64,102,80,EP,0.47619047619047605
simplified-cocome,moc_1.64,102,80,EP,0.3995354239256678
simplified-cocome,moc_1.64,102,80,EP,0.5423925667828107
simplified-cocome,moc_1.64,102,80,HV,0.25767995379021075
simplified-cocome,moc_1.64,102,80,HV,0.2998836471035205
simplified-cocome,moc_1.64,102,80,HV,0.20867326337658856
simplified-cocome,moc_1.64,102,80,GSPREAD,0.2275402725567716
simplified-cocome,moc_1.64,102,80,GSPREAD,0.5792727256346543
simplified-cocome,moc_1.64,102,80,GSPREAD,0.5578028698781923
simplified-cocome,moc_1.64,102,55,IGD+,0.13127979083388622
simplified-cocome,moc_1.64,102,55,IGD+,1.5077551086465615
simplified-cocome,moc_1.64,102,55,IGD+,0.26587500381503376
simplified-cocome,moc_1.64,102,55,EP,0.27526132404181186
simplified-cocome,moc_1.64,102,55,EP,1.6766012172104403
simplified-cocome,moc_1.64,102,55,EP,0.5914867894035255
simplified-cocome,moc_1.64,102,55,HV,0.3667110160081528
simplified-cocome,moc_1.64,102,55,HV,0.0
simplified-cocome,moc_1.64,102,55,HV,0.19363502676514974
simplified-cocome,moc_1.64,102,55,GSPREAD,0.25431889242588523
simplified-cocome,moc_1.64,102,55,GSPREAD,0.4013825039667507
simplified-cocome,moc_1.64,102,55,GSPREAD,0.38243942730142844
simplified-cocome,moc_1.64,102,00,IGD+,0.23204552715584234
simplified-cocome,moc_1.64,102,00,IGD+,0.10230299325480241
simplified-cocome,moc_1.64,102,00,IGD+,0.1568647030188498
simplified-cocome,moc_1.64,102,00,EP,0.5527849818654007
simplified-cocome,moc_1.64,102,00,EP,0.28571428571428575
simplified-cocome,moc_1.64,102,00,EP,0.39112351018674496
simplified-cocome,moc_1.64,102,00,HV,0.2234699778245999
simplified-cocome,moc_1.64,102,00,HV,0.44876065501352236
simplified-cocome,moc_1.64,102,00,HV,0.30130854795053247
simplified-cocome,moc_1.64,102,00,GSPREAD,1.0
simplified-cocome,moc_1.64,102,00,GSPREAD,0.22115658900410518
simplified-cocome,moc_1.64,102,00,GSPREAD,0.24385772725730248
simplified-cocome,moc_1.23,72,95,IGD+,0.13836006850182633
simplified-cocome,moc_1.23,72,95,IGD+,0.3701296510244588
simplified-cocome,moc_1.23,72,95,IGD+,0.4167377211522682
simplified-cocome,moc_1.23,72,95,EP,0.35963236656026454
simplified-cocome,moc_1.23,72,95,EP,0.6707179090374813
simplified-cocome,moc_1.23,72,95,EP,0.8571428571428573
simplified-cocome,moc_1.23,72,95,HV,0.32144182157580126
simplified-cocome,moc_1.23,72,95,HV,0.08828218718712773
simplified-cocome,moc_1.23,72,95,HV,0.07623093688089745
simplified-cocome,moc_1.23,72,95,GSPREAD,0.7747510860781348
simplified-cocome,moc_1.23,72,95,GSPREAD,0.680041548278632
simplified-cocome,moc_1.23,72,95,GSPREAD,0.6672420674001943
simplified-cocome,moc_1.23,72,80,IGD+,0.06306410023362305
simplified-cocome,moc_1.23,72,80,IGD+,0.1385484914593498
simplified-cocome,moc_1.23,72,80,IGD+,0.09354984697522221
simplified-cocome,moc_1.23,72,80,EP,0.2278628913926323
simplified-cocome,moc_1.23,72,80,EP,0.314036878139309
